Country Name,Series Name,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Singapore,"Inflation, consumer prices (annual %)",0.596720257424944,2.82366134885608,5.2477933984048,4.57560270376527,2.35860415399832,1.02514803039391,-0.522618167075298,-0.532268739716253,0.576260310166349,0.43862011844684,0.565260568780326,-0.181916666666634,2.30485959040484,6.12106004039418,4.82146729476466
Singapore,"Labor force, total",2884413,2990900,3073730,3185075,3244474,3339133,3437533,3480133,3474178,3471429,3527441,3511798,3418165,3540908,3619025
Singapore,"Population, total",4987573,5076732,5183688,5312437,5399162,5469724,5535002,5607283,5612253,5638676,5703569,5685807,5453566,5637022,5917648
Singapore,"Industry (including construction), value added (annual % growth)",0.533331398680687,24.0764253590727,6.7615992330488,2.16762824411883,1.83274921581791,3.8027643003276,-2.51308990247011,2.62644609134806,6.78788573799829,5.61982282878913,-1.04508625183065,-0.191512010176169,15.5447372259386,2.8978346029499,-2.88849164767819
Sint Maarten (Dutch part),GDP (current US$),..,..,936089385.47486,985865921.787709,1022905027.93296,1361811508.37989,1417888715.0838,1427017206.70391,1353212122.90503,1259200446.92737,1407880446.92737,1236428100.55866,1353071061.45251,1537088715.0838,1623165683.12849
Sint Maarten (Dutch part),GNI (current US$),..,..,903200726.256983,955047094.972067,1000318938.54749,1318694469.27374,1376294134.07821,1391252793.29609,1326983575.41899,1230764692.73743,1358106648.04469,1205403240.22346,1321261340.78212,1500475299.41341,..
Sint Maarten (Dutch part),Imports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),Exports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),"Inflation, consumer prices (annual %)",5.95763688760801,1.33857621672882,4.58475435650401,4.01518421081576,2.5286478853837,1.88675466275266,0.330027165141066,0.111682655737579,2.19201010962985,..,..,..,..,..,..
Sint Maarten (Dutch part),"Labor force, total",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),"Population, total",34238,34056,33435,34640,36607,37685,38825,38992,38615,38934,39648,40350,40708,40888,41163
Sint Maarten (Dutch part),"Industry (including construction), value added (annual % growth)",..,..,..,..,..,..,-7.85237070071054,-9.47601579804751,-8.28752456584164,3.89095143986449,10.7598406714464,-14.766448466053,0.46287833755288,..,..
Slovak Republic,GDP (current US$),89399303222.155,91162836320.3502,99922685424.8835,94623731085.6106,98935222174.8603,101437045019.901,88900883130.8374,89952699524.894,95649966260.9802,106137924015.593,105711680180.565,106737868873.941,118563266602.359,115584743573.553,132793622283.071
Slovak Republic,GNI (current US$),88925939174.2542,89266361508.6168,96477145180.4088,93046097962.1777,98208151922.9999,100294158379.669,86733263300.8359,87583418794.8866,93926182364.7602,104466604126.592,103173702727.27,105812952730.797,115128905716.297,113663598494.847,129363521385.089
Slovak Republic,Imports of goods and services (current US$),60974412963.3691,70097455676.0501,83591215471.4301,80747227138.6934,86972645184.2861,87878377971.702,78755121134.0925,81467821158.7613,88939916510.3719,99735873960.6305,96815790541.5763,89049522959.7621,109244862561.925,120960262017.6,119642735852.443
Slovak Republic,Exports of goods and services (current US$),60823815515.7144,69795609876.8001,84273075887.7142,85948067099.9075,92447056101.7885,92713540271.7612,81433630598.25,84075231062.3372,90938562003.9578,101718182867.38,97158215404.6351,90781537717.4119,109150104956.502,114772649312.604,121414390173.447
Slovak Republic,"Inflation, consumer prices (annual %)",1.61510464058238,0.957018132975143,3.9192859914629,3.6061026352289,1.40047368963025,-0.0761653295419871,-0.325219777427673,-0.520010196278266,1.31194588223228,2.51403712883812,2.66456133425431,1.93694126694223,3.14960629921268,12.7741463637611,10.5319476645211
Slovak Republic,"Labor force, total",2679233,2690040,2684551,2709630,2717943,2739490,2740515,2760482,2755144,2746932,2742063,2712322,2773127,2814741,2823082
Slovak Republic,"Population, total",5386406,5391428,5398384,5407579,5413393,5418649,5423801,5430798,5439232,5446771,5454147,5458827,5447247,5431752,5426740
Slovak Republic,"Industry (including construction), value added (annual % growth)",-13.0447651125694,12.245753762255,3.08439242746263,2.22277962785178,-5.50373716944901,13.5436759348178,8.02439453546178,-1.00180302663701,1.47642756182303,6.99025067340078,3.24833770002084,-10.78285262951,4.59387385628148,-6.56184146871438,15.6110091294129
Slovenia,GDP (current US$),50567734885.9613,48208240226.4501,51583869785.1849,46577793184.0031,48415657264.8758,49997186439.0916,43107506024.3254,44766722790.5826,48589100043.0954,54177882425.8431,54386654313.9685,53734526854.2289,61832201543.8285,60063475466.3446,68216781410.5228
Slovenia,GNI (current US$),49729127533.9386,47569634553.8168,50883600760.681,45851550969.7617,47767746832.5068,49538339538.6998,41777966741.8734,43632048585.5441,47713353120.1966,53372127792.3945,53555776974.3685,53456563151.3511,61087662970.4137,58905498955.8115,67196267038.1214
Slovenia,Imports of goods and services (current US$),28245914567.9758,30475638367.7334,35608737592.5682,32368232184.8871,33668189401.4115,34697051480.7736,29807624110.6504,30915723137.7071,36028299306.8483,41364665347.1027,40802920386.196,36983089000.1417,48057682639.0806,55186778790.8407,52750537704.8009
Slovenia,Exports of goods and services (current US$),28957253603.132,30985760883.9001,36236196221.7024,33951293540.4586,35932394253.2632,38073728494.2795,33256871127.948,34738156236.3795,40389935067.0554,45938876526.1529,45475234205.1058,41784361742.9355,51668781592.4178,56547401875.1987,57301457874.0892
Slovenia,"Inflation, consumer prices (annual %)",0.839262246793887,1.80117022137134,1.8028517194191,2.59741386039003,1.76920085881907,0.19934382657075,-0.525552285820877,-0.054999541670474,1.42910743319306,1.7386086198818,1.63052260754344,-0.05485681576061,1.91706506089259,8.83369886749452,7.44687717385838
Slovenia,"Labor force, total",1041583,1040408,1019339,1013066,1007387,1014398,1007275,994139,1025695,1035268,1028736,1030278,1045561,1055916,1055488
Slovenia,"Population, total",2039669,2048583,2052843,2057159,2059953,2061980,2063531,2065042,2066388,2073894,2088385,2102419,2108079,2111986,2120937
Slovenia,"Industry (including construction), value added (annual % growth)",-14.0997627145456,-0.219127033184051,0.129967335602259,-3.31685106877899,-1.98409971143158,4.94282286027492,0.910789569354861,3.70497612345659,6.99659484339227,3.94106437523148,7.38224588997363,-3.08862821831283,9.12375458655315,-0.986468824586936,3.80178980653969
Solomon Islands,GDP (current US$),805557562.580059,898133684.898793,1063895360.69907,1185215418.25562,1285911586.132,1335571420.72676,1307909887.55212,1379490304.2254,1469789119.08756,1615478393.28614,1619155017.3924,1536145814.17007,1522794913.0914,1566360686.10632,1631286701.11516
Solomon Islands,GNI (current US$),749697605.549419,854225748.127504,990047255.301777,1128048090.58295,1289722485.27314,1320294155.73102,1283709265.13979,1336643909.59761,1440170145.00361,1594890892.86961,1602564673.522,1572050827.1044,1540747133.63315,1574657865.26896,1656421112.42936
Solomon Islands,Imports of goods and services (current US$),344206771.361341,547833027.73476,607439166.765581,650831798.931994,690209096.380716,682707046.24665,625545741.595153,632096538.654956,639628571.682141,749072147.706918,752930329.230226,495896163.994189,600963648.909609,810578933.628953,..
Solomon Islands,Exports of goods and services (current US$),234871525.18882,315704592.261815,533563906.157349,591554033.246941,590649173.152783,565437955.783763,527879238.211381,548051855.569464,568502381.649697,680540282.590203,590941418.619108,429176031.937028,413817855.138346,411745209.906065,..
Solomon Islands,"Inflation, consumer prices (annual %)",7.09271716876286,1.05148163321038,7.34270706018,5.91200602491155,5.3913638858756,5.16590237925171,-0.57446928635949,0.512485626268792,0.488686760261083,3.46147484973729,1.63485544012247,2.96354992076065,-0.115437894412839,5.51812928576938,5.88585897042164
Solomon Islands,"Labor force, total",261602,267773,274476,282266,289781,298221,306843,314911,323217,331935,341348,347558,357421,371572,382330
Solomon Islands,"Population, total",527833,540394,553721,567763,582365,597375,612660,628102,643634,659249,674993,691191,707851,724273,740424
Solomon Islands,"Industry (including construction), value added (annual % growth)",-0.276341593867002,13.2207026012336,26.7487762513817,-0.928117603089575,-7.16127004086765,-13.1247460381959,-4.03804178359837,4.99593826157596,9.45454545454545,1.31476638156501,3.49543012628202,-3.83578266145341,-0.294426919032603,4.70364901919427,..
Somalia,GDP (current US$),2948594552.44952,2687807003.73935,2906000096.93249,4041702388.86633,5836021227.47597,6537360532.64359,6984947145.09508,7390796616.52817,8252394373.29698,8278212314.40466,9420431258.24747,9204140383.17612,9838711529.45848,10419541202.0391,11679800110.1523
Somalia,GNI (current US$),2915985883.86253,2661757590.86352,2881763046.05489,4013429441.23341,5804021227.393,6506710532.6945,6955707895.09556,7360476838.14154,8219833299.81912,8244121114.5348,9384739811.54057,9166107477.44265,9796698623.6604,10374541202.0389,11635800110.1515
Somalia,Imports of goods and services (current US$),..,..,..,..,3560952724.93739,3904049173.15764,3987254873.4989,4194168699.99872,4624016482.90853,5122000005.44373,5423000000,5818000000,6544000009.8314,8181999999.96787,8956659370.1167
Somalia,Exports of goods and services (current US$),..,..,..,..,942600662.443607,1097727146.96769,1037964069.99966,1067190800.00095,994339299.998355,1119000001.18977,1131000000,1178000000,1532000002.30039,1804043999.99141,2089548840.02865
Somalia,"Inflation, consumer prices (annual %)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,"Labor force, total",2100606,2155063,2192517,2232868,2304763,2383988,2463102,2555824,2657433,2755958,2858312,2935354,3038348,3163183,3276784
Somalia,"Population, total",11730037,12026649,12216837,12440326,12852485,13309235,13763906,14292847,14864221,15411094,15981300,16537016,17065581,17597511,18143378
Somalia,"Industry (including construction), value added (annual % growth)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
South Africa,GDP (current US$),329754060647.129,417363822801.713,458199494830.834,434400545085.811,400886013595.573,381198869776.106,346709790458.563,323585509674.481,381448814653.456,405260723892.517,389330032224.269,338291396026.698,420117812466.041,405270850098.738,377781600985.873
South Africa,GNI (current US$),323126593033.907,409232529965.626,447479678691.973,423516734077.151,391194711860.894,371745234720.224,338766618711.13,315294109648.646,370872987853.886,393942734756.111,379611912078.734,332655390435.871,412089092136.658,396810059371.407,372625680012.687
South Africa,Imports of goods and services (current US$),81135290312.0889,102766114850.772,123430705322.531,123558580031.425,122253185705.996,116261670807.052,100591042327.088,89649913398.7817,99923782384.0035,109373822794.536,103935027605.427,78346568941.6284,104917302237.724,127750651146.107,123532082833.159
South Africa,Exports of goods and services (current US$),82381621006.4253,107610657455.818,126912776368.754,117892612029.379,113768565563.408,110550033012.43,96085897668.3633,91109021408.9525,104288394992.827,111434691806.498,105906059178.622,93122660983.085,130704196369.932,135921544367.023,124755265328.74
South Africa,"Inflation, consumer prices (annual %)",7.21531413612566,4.08972989470464,4.9992669696526,5.72465791678297,5.78446909667201,6.12983770287141,4.54064227737906,6.57139642173964,5.18424664766128,4.51716522786592,4.12024587014984,3.21003597454107,4.61167217803206,7.03972661255866,6.0739085322053
South Africa,"Labor force, total",21088301,19990943,21055801,21285409,21678833,21981198,23120551,23430091,23776332,23771537,24142655,22920638,23621462,24366735,25158403
South Africa,"Population, total",51170779,51784921,52443325,53145033,53873616,54729551,55876504,56422274,56641209,57339635,58087055,58801927,59392255,59893885,60414495
South Africa,"Industry (including construction), value added (annual % growth)",-6.01037082930561,4.59451982117103,1.66430310829698,0.797301386335093,1.92225812342042,-0.606030960187496,0.507676136000512,-0.685526883047316,-0.418446411249363,0.520386273363457,-1.34461954813678,-12.0501405187914,6.18065868127661,-2.48640779249276,-0.149152648685302
South Sudan,GDP (current US$),12231264525.0671,14602072410.9506,14907308932.7534,11931472169.4915,18426469016.9492,13962212847.4576,11997800760.2242,..,..,..,..,..,..,..,..
South Sudan,GNI (current US$),..,..,8550148979.59184,11486155559.322,17413371593.2203,11954212847.4576,10522802563.6757,..,..,..,..,..,..,..,..
South Sudan,Imports of goods and services (current US$),4222409862.32574,4308920517.1591,4047444596.85514,3434803457.62712,7567840881.35593,3664089627.11864,3467364408.19044,..,..,..,..,..,..,..,..
South Sudan,Exports of goods and services (current US$),7377203307.64568,8970707666.27619,9850171395.11542,5110494406.77966,1794877728.81356,5360319322.0339,4397355862.60474,..,..,..,..,..,..,..,..
South Sudan,"Inflation, consumer prices (annual %)",5.00627361534043,1.16962180301106,46.8521757193597,45.5258978371706,-0.0580909784225664,1.67429906295525,52.7663304192142,379.999585624026,187.851630279442,83.5015294921999,87.2413641500033,29.6758435538571,10.5167158294359,-6.68732094212672,2.38280434813759
South Sudan,"Labor force, total",3700563,3937928,4197824,4403391,4569432,4553193,4474603,4347111,4064670,3899717,3949889,4036748,4172935,4319134,4471289
South Sudan,"Population, total",9229227,9714419,10243050,10701604,11106031,11213284,11194299,11066105,10658226,10395329,10447666,10606227,10748272,10913164,11088796
South Sudan,"Industry (including construction), value added (annual % growth)",12.1542171261823,1.0291801802998,-3.25209784680489,-52.1156207383466,-50.8450741456904,117.211462899,-36.7817975631348,..,..,..,..,..,..,..,..
Spain,GDP (current US$),1491472923706.64,1422108199783.34,1480710495710.12,1324750738725,1355579535912.55,1371820537888.62,1196156971279.69,1233554967011.68,1313245330197.65,1421702715218.04,1394320055129.41,1278128867875.49,1445651653604.63,1417800466262.65,1580694712515.71
Spain,GNI (current US$),1462916148401.17,1401381945416.67,1454580711702.34,1314155086548.05,1346529739593.34,1366800133424.7,1195894016724.61,1236606698893.78,1313739000871.77,1423751671292.55,1396786257474.51,1281402401923.74,1456884138329.43,1424534712303.51,1569857957741.51
Spain,Imports of goods and services (current US$),356956901753.515,383635889000.001,433229369007.783,389343643913.672,393448328527.452,416625816965.489,365693229724.219,368554460451.363,414020243408.236,461056450172.549,445722134501.96,375005826490.273,480171276565.884,562334291054.477,550594960321.578
Spain,Exports of goods and services (current US$),343958924364.062,369060959966.667,437327285272.374,416701933892.578,446689924483.531,459120571553.332,402038652995.312,417712027692.608,461350495658.824,499658310234.509,486713932627.45,393398610432.686,494072023430.225,579512673488.329,615774914452.952
Spain,"Inflation, consumer prices (annual %)",-0.28781308353524,1.79986457728769,3.1961018883379,2.44612782366809,1.40858109183019,-0.151114837527235,-0.500365709903242,-0.202598000426452,1.95607633363963,1.6749813686379,0.699518994458739,-0.322753017299739,3.0931351197642,8.39057634118627,3.53236133492433
Spain,"Labor force, total",23364217,23482007,23558862,23569775,23332032,23091303,23036096,22977372,22897891,22930164,23139046,22838137,23384158,23687273,24107955
Spain,"Population, total",46362946,46576897,46742697,46773055,46620045,46480882,46444832,46484062,46593236,46797754,47134837,47365655,47415794,47778340,48373336
Spain,"Industry (including construction), value added (annual % growth)",-9.67853843131286,-3.01116990005879,-4.79296229396243,-6.55968014396917,-5.75514078973069,0.653553819385877,3.62723080680148,4.036282646064,3.45685263405686,0.574421500021472,2.25468267112878,-12.128991859737,3.761609539419,2.71320846286622,1.9448245735249
Sri Lanka,GDP (current US$),42066224093.0065,58636161081.712,67753284043.9282,70447216891.3366,77000578167.353,82528535713.926,85140955388.8509,88012282205.8357,94376237797.2367,94493871200.7869,89014978344.1404,84304298770.5329,88609332762.4729,74144875098.0587,84356860421.13
Sri Lanka,GNI (current US$),41580817112.8567,58019026505.0527,67101713795.8986,69233385160.8634,75248910875.4524,80720442913.0281,83118677957.8894,85816595299.7365,92061614515.9046,92095811316.3413,86545573251.9399,82024773617.0515,86619332546.1363,72199977445.7357,81623429815.1851
Sri Lanka,Imports of goods and services (current US$),11703149676.6582,..,..,..,..,..,23008991552.0162,23453073765.806,25402506133.7291,26801436668.8368,24569908055.8511,18236265885.601,21539647713.3972,18626984513.3548,18462088259.1714
Sri Lanka,Exports of goods and services (current US$),8972038339.48688,..,..,..,..,..,16937417044.0631,17447586546.7319,19086839119.0888,20265390542.7019,19426213079.8958,13031457073.1807,14993955151.9061,15984909594.9907,17202069042.7929
Sri Lanka,"Inflation, consumer prices (annual %)",3.46496322106074,6.2176488930462,6.7167684358854,7.54291373239437,6.90845034828452,3.1790022823606,3.76836783062096,3.9588884659307,7.70413767850602,2.135037737132,3.52839358231811,6.15394508391738,7.01478071238195,49.7211021114327,16.5411742279832
Sri Lanka,"Labor force, total",8156187,8203628,8224720,8248982,8220580,8203072,8589975,8660411,8764804,8491355,8666096,8456529,8694780,8774915,8707414
Sri Lanka,"Population, total",20482477,20668557,20859743,21017147,21131756,21239457,21336697,21425494,21506813,21670000,21803000,21919000,22156000,22181000,22037000
Sri Lanka,"Industry (including construction), value added (annual % growth)",4.2120063966031,8.4442377931541,11.3680524422466,7.90230092502087,2.97392369183677,9.89911725193812,1.09400284935903,7.42743022042094,12.9616700435832,-1.06964920324143,-4.08973179596471,-5.31714444923492,5.72764719433083,-15.9810721258256,-9.23309046968214
St. Kitts and Nevis,GDP (current US$),774273111.111111,778718518.518518,836092592.592593,825381481.481481,874896296.296296,952111111.111111,957222222.222222,1006818518.51852,1056977777.77778,1076548148.14815,1107855555.55556,883922222.222222,858622222.222222,981429629.62963,1077033111.11111
St. Kitts and Nevis,GNI (current US$),740371851.851852,749534037.037037,806446925.925926,801604296.296296,860296296.296296,893511111.111111,894222222.222222,950218518.518518,1011577777.77778,1032848148.14815,1091755555.55556,860622222.222222,827422222.222222,953229629.62963,1049233111.11111
St. Kitts and Nevis,Imports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,Exports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,"Inflation, consumer prices (annual %)",2.05793709041836,0.850878649795844,5.8351651957086,0.816089281562459,1.10698554000129,0.247865392364942,-2.30187563045616,-0.687037123294039,0.694916711613604,-1.03712214131572,-0.329562063663977,-1.16724501769353,1.195688870384,2.66817533111249,3.55711230848243
St. Kitts and Nevis,"Labor force, total",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Kitts and Nevis,"Population, total",47286,47403,47581,47727,47767,47789,47790,47788,47785,47761,47712,47642,47606,47657,47755
St. Kitts and Nevis,"Industry (including construction), value added (annual % growth)",-0.0622739575100013,-7.9281006590773,-10.4354842908088,-8.65496396186933,16.4842507158766,10.6880445767666,5.54239463034251,3.2733224222586,5.31582522073806,-7.10907605658025,5.02186943139478,-16.2292589409665,9.13825757575756,0.248252590985771,-2.40184646454932
St. Lucia,GDP (current US$),1401507888.88889,1482385185.18519,1568370370.37037,1598207407.40741,1660222222.22222,1749185185.18518,1807640740.74074,1868544444.44444,1998503703.7037,2060955555.55556,2092081549.02444,1497825994.23221,1834796401.63261,2343703788.17323,2519925938.52447
St. Lucia,GNI (current US$),1356348259.25926,1442802851.85185,1548522111.11111,1560508962.96296,1622408000,1643485185.18519,1657440740.74074,1757844444.44444,1881303703.7037,1958655555.55556,1966981549.02444,1462425994.23221,1759696401.63261,2146903788.17323,2304525938.52447
St. Lucia,Imports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,Exports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Lucia,"Inflation, consumer prices (annual %)",-0.156936087168669,3.25034409180129,2.76940794144093,4.17763587102515,1.46856511035428,3.51695551369241,-0.983600952696996,-3.07821765676927,0.104262078958441,1.93561893150602,0.539087559191757,-1.75580833517594,2.41070312174393,6.37814695133351,4.07060821926204
St. Lucia,"Labor force, total",84795,86680,88652,92651,94186,95689,97178,98609,99931,101318,100592,96953,100490,103026,100833
St. Lucia,"Population, total",169688,170935,172145,173124,173978,174804,175623,176413,177163,177888,178583,179237,179651,179857,180251
St. Lucia,"Industry (including construction), value added (annual % growth)",-2.59072604609814,-1.41256199547756,1.64317876147595,0.358608522226064,-3.6630806565647,0.553395747381785,7.03225170135123,1.10947290821967,3.87153220808574,-3.74828905345173,1.5369188696445,2.00384249367065,9.28550053688677,1.65582114554475,3.49854227405248
St. Martin (French part),GDP (current US$),..,..,775875748.523832,..,..,772921958.529509,..,..,..,..,652206037.103874,..,649206262.847519,..,..
St. Martin (French part),GNI (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),Imports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),Exports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),"Inflation, consumer prices (annual %)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),"Labor force, total",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Martin (French part),"Population, total",36132,36458,36350,36026,35639,35261,35020,34811,34496,33852,33121,32553,31948,31791,32077
St. Martin (French part),"Industry (including construction), value added (annual % growth)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,GDP (current US$),714300259.259259,720447888.888889,713796370.37037,730032592.592593,764781259.259259,770900000,786555555.555555,814303703.703704,844040740.740741,884329629.62963,910766666.666667,869111111.111111,872225925.925926,966492592.592592,1065962962.96296
St. Vincent and the Grenadines,GNI (current US$),701288925.925926,708168962.962963,700854000,726213444.444444,761060481.481481,738996296.296296,766874074.074074,806337037.037037,839422222.222222,882574074.074074,908962962.962963,861218518.518518,855333333.333333,958674074.074074,1058555555.55556
St. Vincent and the Grenadines,Imports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,Exports of goods and services (current US$),..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
St. Vincent and the Grenadines,"Inflation, consumer prices (annual %)",0.421539125687215,0.747109026311474,3.1860311155246,2.59844414147101,0.805127804267928,0.193858560794015,-1.73361194953959,-0.149641647633284,2.15333648840511,2.32414485367921,0.91306972532459,-0.628131309354654,1.57272932500558,5.66009779226552,4.56457719814894
St. Vincent and the Grenadines,"Labor force, total",52466,52522,52595,52661,52680,52692,52739,52749,52771,52888,52886,51085,51715,52818,53060
St. Vincent and the Grenadines,"Population, total",109840,109308,108703,108083,107450,106912,106482,105963,105549,105281,104924,104632,104332,103948,103698
St. Vincent and the Grenadines,"Industry (including construction), value added (annual % growth)",-4.06410736677292,-6.03001651346651,-0.307358693380309,-2.10042636246612,4.01277275146354,-4.73208311171354,2.79153534443944,0.438020148926839,3.42346271260358,4.69262974006807,-5.19865358612158,-7.32277251760136,6.12004322341923,7.88694149592692,3.90973572817754
Sudan,GDP (current US$),51621044076.9231,58962978034.4828,55018567210.5263,37632919966.6667,43024018082.1918,49516748617.9775,51726758676.7677,42630376000,41283617976.1905,32333780383.2924,32338079165.2893,27034593750,34229513774.9936,51666875363.0963,109327023588.732
Sudan,GNI (current US$),50087995307.6923,54796022310.3448,51237402657.8947,35608466700,40223884726.0274,48568747977.5281,50563738020.202,41763874766.6667,39632308795.2381,30521438452.0885,30717965586.7769,25561386740.0266,32885091723.3444,50588328583.9847,108427023588.732
Sudan,Imports of goods and services (current US$),9408802692.30769,8993448275.86207,8271289473.68421,5644833333.33333,7465369863.0137,6554134831.46067,6184121212.12121,4381200000,4838128571.42857,4597125307.12531,5713051071.07438,1305725563.16489,642720121.708003,582633199.485523,1141776454.3662
Sudan,Exports of goods and services (current US$),7513028961.53846,10304137931.0345,6865605263.1579,2580283333.33333,4090246575.34247,3767685393.25843,3322363636.36364,2133433333.33333,2523314285.71429,2473599508.59951,2733532469.42149,1385607465.42553,770119708.003068,811770224.745841,1272649947.1831
Sudan,"Inflation, consumer prices (annual %)",11.256758706301,12.9776663898014,18.0966171221351,35.5590574147024,36.5223449139154,36.9066427863595,16.9095706050977,17.750253831196,32.3516260968437,63.2925073455888,50.9940515002965,163.257782355458,359.093040778999,138.80846024176,..
Sudan,"Labor force, total",9396319,9606346,9759019,9943798,10162684,10453350,10804007,11164590,11559488,11955874,12312326,12568040,13019705,13450139,13589630
Sudan,"Population, total",32948155,33739933,34419624,35159792,35990704,37003245,38171178,39377169,40679828,41999059,43232093,44440486,45657202,46874204,48109006
Sudan,"Industry (including construction), value added (annual % growth)",-1.23172793800589,4.48985914559631,-3.4092968162946,-17.5179140427507,2.82714605777218,5.59799735797321,2.5660459334657,1.53674106355805,0.75469003007305,-1.90000004931726,-0.70000010724786,-5.69998975988102,-0.699999430918055,-0.740000805214535,-11.6000006100472
Suriname,GDP (current US$),3875409836.06557,4368370997.92126,4422276621.78703,4980000000,5145757575.75758,5240606060.60606,5126237646.22072,3317421648.09918,3591679430.99988,3996198866.57453,4016040575.08796,2911807496.20227,3081401725.88833,3620987993.32637,3782437296.04323
Suriname,GNI (current US$),3880209836.06557,4264071651.04609,4160160036.71971,4787510969.69697,5014507666.66667,5170283939.39394,5112937637.76218,3151007316.2156,3197651404.86841,3608718779.30004,3604007073.81563,2446061976.03424,2688234620.49472,3313385964.40684,3474548973.32479
Suriname,Imports of goods and services (current US$),1697267759.56284,1678069306.04713,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,Exports of goods and services (current US$),1710018214.93625,2295461855.15716,..,..,..,..,..,..,..,..,..,..,..,..,..
Suriname,"Inflation, consumer prices (annual %)",-0.133636646714877,6.94108221639996,17.7117796414558,5.00686319367273,1.92343604108305,3.38341272749477,6.89390359168238,55.4123879763196,21.9969430173304,..,..,34.889784309078,59.1196626251977,52.446027276241,..
Suriname,"Labor force, total",197210,202052,207067,212231,217561,223039,228664,234453,238158,242573,246470,235583,243125,246023,250230
Suriname,"Population, total",539987,546080,552146,558111,563947,569682,575475,581453,587559,593715,600301,607065,612985,618040,623236
Suriname,"Industry (including construction), value added (annual % growth)",-9.04024772731525,7.01157200078389,5.69338462065075,-10.6831178178793,5.62668471420737,-2.61562972371119,0.538350656388204,-12.728972675128,19.8029344791703,3.59634622041591,-4.87222311495327,-17.4642616479331,-10.933129932527,3.05402509418961,..
Sweden,GDP (current US$),436537014293.554,495812558843.31,574094112972.733,552483727282.802,586841821796.891,581964017237.095,505103781349.757,515654671469.547,541018749769.097,555455371487.089,533879529188.454,547054174235.876,639714956069.468,590409594949.102,593267701033.408
Sweden,GNI (current US$),446774804672.189,509281261515.021,585817912459.71,565134029822.071,600021645780.365,594247305519.704,509378076586.903,518858248518.89,550608799437.508,566553766256.078,550015431692.229,566842109628.446,666610916613.642,617682795152.453,616804949244.811
Sweden,Imports of goods and services (current US$),166123624866.08,196190670652.162,232621994257.886,222400808657.397,224695020933.209,230849822578.612,201824555274.655,204349649954.888,222899873696.622,241335010126.525,232902905272.67,215340765861.366,267078083320.572,295957250601.446,294169703246.06
Sweden,Exports of goods and services (current US$),189692701664.533,221523364067.805,259899243504.959,248769750722.6,249565101475.469,251793490103.538,221067597699.186,220140602021.142,236613045812.244,253749019031.884,255243590341.126,239868498785.734,297447345126.914,312099720816.93,320258844802.269
Sweden,"Inflation, consumer prices (annual %)",-0.494460544377991,1.15798802715628,2.9611507382214,0.888377506923638,-0.0442929701485858,-0.179638494114635,-0.0467847449832812,0.984269244577992,1.79449904665589,1.95353530127028,1.78415097403835,0.497367318853572,2.16319736447153,8.36929098869189,8.54862489748902
Sweden,"Labor force, total",4912421,4947828,5012570,5052398,5122087,5174559,5230067,5307317,5406464,5483210,5554111,5569519,5638697,5723799,5825253
Sweden,"Population, total",9298515,9378126,9449213,9519374,9600379,9696110,9799186,9923085,10057698,10175214,10278887,10353442,10415811,10486941,10536632
Sweden,"Industry (including construction), value added (annual % growth)",-14.7330669341161,12.5981012814133,4.38601096912936,-3.00094624431127,-3.5558373961958,0.459705224106301,5.26152645369906,-0.445638840809366,4.3516334319681,1.04034855704278,0.214747328777349,-0.527359877550197,7.88187762382533,1.77304299031043,-2.68169064990315
