Gross_National_Income,Industry_growth_rate,Inflation_rate,Population,GDP_Per_Capita,Trade_Rate
186534181410.0,1.0,-1.0,4560155.0,48664.0,1.0
194723926224.0,1.0,3.0,4580084.0,52220.0,1.0
181973474361.0,-2.0,2.0,4599533.0,48944.0,1.0
201250103668.0,-3.0,1.0,4623816.0,51497.0,1.0
219734367165.0,10.0,0.0,4657740.0,55753.0,1.0
225197829191.0,70.0,-0.0,4701957.0,62179.0,1.0
243380813401.0,-1.0,0.0,4755335.0,62784.0,1.0
268367803613.0,4.0,0.0,4807388.0,70151.0,1.0
300093279897.0,11.0,0.0,4867316.0,79447.0,1.0
309776780487.0,2.0,1.0,4934340.0,80848.0,1.0
324405107692.0,20.0,-0.0,4985382.0,85973.0,1.0
383333737151.0,23.0,2.0,5033164.0,102002.0,1.0
382869674217.0,18.0,8.0,5127170.0,103983.0,1.0
421766885323.0,-11.0,6.0,5262382.0,103685.0,1.0
3833228180.0,-8.0,6.0,82915.0,66175.0,1.0
5981932356.0,-6.0,6.0,83828.0,70625.0,1.0
6691838863.0,-3.0,6.0,84350.0,77838.0,1.0
6817825533.0,-1.0,6.0,84338.0,79326.0,1.0
7202019507.0,2.0,5.0,84144.0,83205.0,1.0
7655177464.0,-4.0,5.0,83896.0,91881.0,1.0
6826496268.0,5.0,5.0,83593.0,84754.0,1.0
6105448845.0,-3.0,5.0,83450.0,82042.0,1.0
6365336426.0,-3.0,5.0,83580.0,83510.0,1.0
7111610979.0,10.0,4.0,83775.0,89426.0,1.0
6961139582.0,-5.0,4.0,83933.0,87152.0,1.0
6534625641.0,7.0,4.0,84046.0,79531.0,1.0
6828337219.0,10.0,4.0,84263.0,94124.0,1.0
73719565724.0,6.0,4.0,84519.0,72189.0,1.0
140610794229.0,2.0,4.0,84710.0,50253.0,1.0
207502022735.0,-3.0,3.0,7485600.0,28317.0,1.0
234571407404.0,14.0,3.0,7623600.0,31267.0,1.0
263882192675.0,3.0,3.0,7765800.0,34355.0,1.0
256294768865.0,-0.0,2.0,7910500.0,33156.0,1.0
291688051033.0,6.0,2.0,8059500.0,36942.0,1.0
312212949126.0,-1.0,0.0,8215700.0,38260.0,1.0
300150272716.0,1.0,-1.0,8380100.0,36207.0,1.0
318071673538.0,-2.0,-1.0,8546000.0,37690.0,1.0
355438750394.0,3.0,0.0,8713300.0,41115.0,1.0
374876745461.0,8.0,1.0,8882800.0,42407.0,1.0
397736725277.0,4.0,1.0,9054000.0,44452.0,1.0
407899013183.0,-1.0,-1.0,9215100.0,44847.0,1.0
482170209224.0,6.0,2.0,9371400.0,52130.0,1.0
520492108611.0,-1.0,4.0,9557500.0,54931.0,1.0
508979282876.0,-8.0,4.0,9756700.0,52262.0,1.0
2198543924652.0,-15.0,1.0,59095365.0,37227.0,1.0
2131574091108.0,4.0,2.0,59277417.0,36036.0,1.0
2289189703989.0,0.0,3.0,59379449.0,38650.0,1.0
2084406708914.0,-5.0,3.0,59539717.0,35052.0,1.0
2138212137191.0,-3.0,1.0,60233948.0,35560.0,1.0
2162198263108.0,-2.0,0.0,60789140.0,35566.0,1.0
1823940445540.0,1.0,0.0,60730582.0,30242.0,1.0
1882461088200.0,3.0,-0.0,60627498.0,30961.0,1.0
1972735013154.0,3.0,1.0,60536709.0,32407.0,1.0
2115040163160.0,2.0,1.0,60421760.0,34622.0,1.0
2027301728522.0,0.0,1.0,59729081.0,33674.0,1.0
1921655176693.0,-10.0,-0.0,59438851.0,31923.0,1.0
2182382012040.0,15.0,2.0,59133173.0,36441.0,1.0
2085487745453.0,2.0,8.0,58940425.0,35069.0,1.0
2250908366682.0,-0.0,6.0,58761146.0,38373.0,1.0
11452543825.0,-13.0,10.0,2722401.0,4452.0,1.0
12725932639.0,-3.0,13.0,2733896.0,4836.0,1.0
13926261521.0,3.0,8.0,2746169.0,5260.0,1.0
14607486110.0,-3.0,7.0,2759817.0,5365.0,1.0
13930605101.0,1.0,9.0,2773129.0,5144.0,1.0
13600817681.0,0.0,8.0,2784543.0,4992.0,1.0
13748936920.0,2.0,4.0,2794445.0,5078.0,1.0
13482096678.0,1.0,2.0,2802695.0,5023.0,1.0
14387985134.0,1.0,4.0,2808376.0,5273.0,1.0
15134792874.0,5.0,4.0,2811835.0,5594.0,1.0
15389266532.0,-1.0,4.0,2813773.0,5626.0,1.0
13358021834.0,-6.0,5.0,2820436.0,4897.0,1.0
14238986159.0,2.0,6.0,2827695.0,5184.0,1.0
16750960688.0,-0.0,10.0,2827377.0,6047.0,1.0
18894134504.0,5.0,6.0,2825544.0,6874.0,1.0
5422436226957.0,-15.0,-1.0,128047000.0,41309.0,1.0
5912477091133.0,11.0,-1.0,128070000.0,44968.0,1.0
6414396892359.0,-3.0,-0.0,127833000.0,48760.0,1.0
6445536590964.0,0.0,-0.0,127629000.0,49145.0,1.0
5391605623511.0,2.0,0.0,127445000.0,40899.0,1.0
5079021304761.0,3.0,3.0,127276000.0,38475.0,1.0
4619771168713.0,2.0,1.0,127141000.0,34961.0,1.0
5177794688417.0,1.0,-0.0,127076000.0,39375.0,1.0
5113251596856.0,4.0,0.0,126972000.0,38834.0,1.0
5233677416722.0,3.0,1.0,126811000.0,39751.0,1.0
5318494421653.0,-2.0,0.0,126633000.0,40416.0,1.0
5241005753828.0,-4.0,-0.0,126261000.0,40041.0,1.0
5275289207258.0,7.0,-0.0,125681593.0,40059.0,1.0
4515110236513.0,-1.0,2.0,125124989.0,34017.0,1.0
4416932406213.0,-2.0,3.0,124516650.0,33834.0,1.0
24913369014.0,-2.0,-1.0,6780493.0,3619.0,1.0
26919156338.0,2.0,5.0,6931258.0,3915.0,1.0
29259642113.0,4.0,4.0,7109980.0,4152.0,1.0
31246533521.0,0.0,5.0,7211863.0,4386.0,1.0
34115848592.0,2.0,5.0,7694814.0,4478.0,1.0
36430961831.0,4.0,3.0,8658026.0,4256.0,1.0
38153862958.0,2.0,-1.0,9494246.0,4064.0,1.0
39586903521.0,1.0,-1.0,9964656.0,4003.0,1.0
41401619014.0,3.0,3.0,10215381.0,4073.0,1.0
43171424085.0,1.0,4.0,10459865.0,4146.0,1.0
44510471127.0,3.0,1.0,10698683.0,4160.0,1.0
43576298592.0,-1.0,0.0,10928721.0,3999.0,1.0
46064410000.0,3.0,1.0,11148278.0,4153.0,1.0
48147607183.0,3.0,4.0,11285869.0,4311.0,1.0
50351811363.0,3.0,2.0,11337052.0,4482.0,1.0
102891184165.0,2.0,7.0,16092822.0,7165.0,1.0
128671748241.0,7.0,7.0,16321872.0,9070.0,1.0
164881370862.0,3.0,8.0,16557202.0,11634.0,2.0
179881468864.0,2.0,5.0,16792090.0,12387.0,1.0
211486897953.0,3.0,6.0,17035551.0,13891.0,1.0
198714509414.0,2.0,7.0,17288285.0,12807.0,2.0
172770506433.0,0.0,7.0,17542806.0,10511.0,1.0
123828020084.0,2.0,14.0,17794055.0,7715.0,1.0
148657290109.0,6.0,7.0,18037776.0,9248.0,1.0
157278679804.0,4.0,6.0,18276452.0,9813.0,1.0
158974562541.0,7.0,5.0,18513673.0,9813.0,1.0
156009669231.0,3.0,7.0,18755666.0,9122.0,1.0
172923312215.0,5.0,8.0,19191356.0,10271.0,1.0
199981133857.0,4.0,15.0,19634983.0,11484.0,2.0
235418903828.0,7.0,15.0,19900177.0,13137.0,1.0
36976859034.0,4.0,9.0,40364444.0,1049.0,1.0
39852484980.0,9.0,4.0,41517895.0,1094.0,1.0
41961926465.0,8.0,14.0,42635144.0,1099.0,1.0
50187341471.0,5.0,9.0,43725806.0,1290.0,1.0
54496773151.0,6.0,6.0,44792368.0,1377.0,1.0
60579831276.0,6.0,7.0,45831863.0,1490.0,1.0
63195136106.0,4.0,7.0,46851488.0,1497.0,1.0
73804818195.0,2.0,6.0,47894670.0,1562.0,1.0
80475458830.0,3.0,8.0,48948137.0,1676.0,1.0
90812279975.0,4.0,5.0,49953304.0,1846.0,1.0
98773634590.0,4.0,5.0,50951450.0,1970.0,1.0
98922018232.0,3.0,5.0,51985780.0,1936.0,1.0
107868961408.0,7.0,6.0,53005614.0,2070.0,1.0
111678951572.0,4.0,8.0,54027487.0,2099.0,1.0
105674446945.0,2.0,8.0,55100586.0,1950.0,1.0
192087828.0,2.0,10.0,105996.0,1324.0,0.0
238399444.0,2.0,-4.0,107995.0,1529.0,0.0
265425602.0,2.0,1.0,109871.0,1784.0,0.0
305787217.0,2.0,-3.0,111618.0,1855.0,0.0
321141042.0,2.0,-1.0,113311.0,1781.0,0.0
358533320.0,1.0,2.0,114985.0,1740.0,0.0
372683515.0,1.0,1.0,116707.0,1641.0,0.0
346300812.0,1.0,2.0,118513.0,1744.0,0.0
394096760.0,1.0,0.0,120362.0,1853.0,0.0
402281061.0,1.0,1.0,122261.0,1913.0,0.0
411290804.0,1.0,-2.0,124241.0,1746.0,0.0
377391963.0,1.0,3.0,126463.0,1763.0,0.0
450730305.0,1.0,2.0,128874.0,2244.0,0.0
412869087.0,1.0,2.0,131232.0,2061.0,0.0
467499233.0,0.0,2.0,133515.0,2090.0,0.0
59343222462.0,0.0,2.0,24581509.0,3156.0,0.0
118218945691.0,0.0,2.0,24686435.0,4222.0,0.0
177094668920.0,0.0,2.0,24783789.0,5288.0,0.0
235970392149.0,-0.0,2.0,24887770.0,6353.0,0.0
294846115378.0,-0.0,2.0,25001819.0,7419.0,0.0
353721838607.0,-0.0,2.0,25126131.0,8485.0,0.0
412597561836.0,-0.0,2.0,25258015.0,9551.0,1.0
471473285065.0,-0.0,2.0,25389611.0,10617.0,1.0
530349008294.0,-1.0,2.0,25516321.0,11683.0,1.0
589224731523.0,-1.0,3.0,25638149.0,12749.0,1.0
648100454752.0,-1.0,3.0,25755441.0,13814.0,1.0
706976177981.0,-1.0,3.0,25867467.0,14880.0,1.0
765851901210.0,-1.0,3.0,25971909.0,15946.0,1.0
824727624439.0,-1.0,3.0,26069416.0,17012.0,1.0
883603347668.0,-1.0,3.0,26160821.0,18078.0,1.0
942479070897.0,-1.0,3.0,49307835.0,19144.0,1.0
1145380644380.0,10.0,3.0,49554112.0,23079.0,1.0
1261047470781.0,4.0,4.0,49936638.0,25098.0,1.0
1291410762822.0,1.0,2.0,50199853.0,25459.0,1.0
1379368985349.0,3.0,1.0,50428893.0,27180.0,1.0
1491673283690.0,3.0,1.0,50746659.0,29253.0,1.0
1470624628355.0,2.0,1.0,51014947.0,28737.0,1.0
1505162317174.0,3.0,1.0,51217803.0,29280.0,1.0
1629690182359.0,4.0,2.0,51361911.0,31601.0,1.0
1732322374324.0,2.0,1.0,51585058.0,33447.0,1.0
1665675897740.0,1.0,0.0,51764822.0,31902.0,1.0
1658668665990.0,-1.0,1.0,51836239.0,31721.0,1.0
1838899317165.0,5.0,2.0,51769539.0,35126.0,1.0
1698504131878.0,1.0,5.0,51672569.0,32395.0,1.0
1744702631806.0,1.0,4.0,51712619.0,33121.0,1.0
5101747847.0,6.0,-2.0,1797466.0,2791.0,0.0
5433365637.0,4.0,3.0,1792563.0,2981.0,0.0
6496425181.0,8.0,7.0,1799338.0,3524.0,0.0
6360842590.0,4.0,2.0,1807106.0,3411.0,0.0
6896736548.0,4.0,2.0,1818117.0,3705.0,0.0
7225543490.0,-1.0,0.0,1812771.0,3903.0,0.0
6398632303.0,5.0,-1.0,1788196.0,3521.0,0.0
6765147257.0,5.0,0.0,1777557.0,3759.0,0.0
7324662734.0,7.0,1.0,1791003.0,4009.0,1.0
8012300817.0,4.0,1.0,1797085.0,4384.0,1.0
8079554106.0,1.0,3.0,1788878.0,4416.0,1.0
7904028035.0,-1.0,0.0,1790133.0,4311.0,0.0
9592462889.0,8.0,3.0,1786038.0,5271.0,1.0
9476376917.0,4.0,12.0,1768086.0,5291.0,1.0
10636171011.0,2.0,5.0,1756374.0,5943.0,1.0
112897475546.0,6.0,5.0,2795550.0,37906.0,2.0
124837146336.0,11.0,4.0,2943356.0,39212.0,2.0
163069653850.0,16.0,5.0,3143825.0,48997.0,3.0
183196516347.0,10.0,3.0,3394663.0,51271.0,3.0
187422995955.0,-1.0,3.0,3646518.0,47763.0,3.0
178291579839.0,-0.0,3.0,3761584.0,43240.0,2.0
127279526146.0,-2.0,3.0,3908743.0,29315.0,1.0
122185300046.0,3.0,3.0,4048085.0,27027.0,1.0
139464096588.0,-6.0,2.0,4124904.0,29258.0,1.0
156539665051.0,2.0,1.0,4317185.0,32012.0,1.0
158670550282.0,0.0,1.0,4441100.0,31230.0,1.0
123814274273.0,-7.0,2.0,4360444.0,24656.0,1.0
165911761378.0,2.0,3.0,4250114.0,33358.0,1.0
208811115054.0,8.0,4.0,4268873.0,42824.0,1.0
194323804959.0,4.0,4.0,4310108.0,37533.0,1.0
4508661415.0,-0.0,7.0,5383300.0,871.0,1.0
4489261605.0,3.0,8.0,5447900.0,880.0,1.0
5538865999.0,7.0,17.0,5514600.0,1124.0,1.0
6435842810.0,-11.0,3.0,5607200.0,1178.0,0.0
6912033443.0,30.0,7.0,5719600.0,1282.0,0.0
7159302171.0,6.0,8.0,5835500.0,1280.0,0.0
6417477544.0,3.0,7.0,5956900.0,1121.0,0.0
6455295205.0,7.0,0.0,6079500.0,1121.0,1.0
7331338207.0,9.0,3.0,6198200.0,1243.0,1.0
8020105524.0,6.0,2.0,6322800.0,1308.0,0.0
8591968638.0,8.0,1.0,6456200.0,1452.0,1.0
8014044231.0,-10.0,6.0,6579900.0,1257.0,1.0
8627211145.0,3.0,12.0,6773400.0,1366.0,1.0
11526284114.0,11.0,14.0,6974900.0,1740.0,0.0
13295694394.0,5.0,11.0,7100800.0,1970.0,0.0
5670990066.0,15.0,0.0,6229930.0,937.0,1.0
6679601954.0,19.0,6.0,6323418.0,1128.0,1.0
8157259575.0,17.0,8.0,6416327.0,1364.0,1.0
9584409924.0,13.0,4.0,6508803.0,1566.0,1.0
11338527583.0,8.0,6.0,6600742.0,1815.0,1.0
12693401481.0,7.0,4.0,6691454.0,1985.0,1.0
13784824956.0,7.0,1.0,6787419.0,2125.0,1.0
15228408813.0,12.0,2.0,6891363.0,2309.0,1.0
16170183137.0,12.0,1.0,6997917.0,2439.0,1.0
17355911536.0,8.0,2.0,7105006.0,2553.0,1.0
17656111400.0,6.0,3.0,7212053.0,2599.0,1.0
17853654980.0,4.0,5.0,7319399.0,2593.0,1.0
17754927768.0,8.0,4.0,7425057.0,2536.0,1.0
14311266176.0,3.0,23.0,7529475.0,2054.0,1.0
14685693869.0,3.0,31.0,7633779.0,2075.0,1.0
28250467056.0,-24.0,4.0,2141669.0,12332.0,1.0
24196595119.0,-6.0,-1.0,2097555.0,11421.0,1.0
27444998700.0,5.0,4.0,2059709.0,13339.0,1.0
27972506726.0,6.0,2.0,2034319.0,13847.0,1.0
30136848288.0,-1.0,-0.0,2012647.0,15007.0,1.0
31426977356.0,-2.0,1.0,1993782.0,15742.0,1.0
27135722905.0,5.0,0.0,1977527.0,13786.0,1.0
28043520978.0,0.0,0.0,1959537.0,14332.0,1.0
30407324343.0,7.0,3.0,1942248.0,15695.0,1.0
33883344508.0,3.0,3.0,1927174.0,17865.0,1.0
33726980608.0,-0.0,3.0,1913822.0,17883.0,1.0
34385289592.0,1.0,0.0,1900449.0,18096.0,1.0
38710728430.0,4.0,3.0,1884490.0,20930.0,1.0
40324774810.0,-3.0,17.0,1879383.0,21508.0,1.0
42515025896.0,1.0,9.0,1881750.0,23184.0,1.0
35179772929.0,5.0,1.0,4951135.0,7150.0,1.0
37934237042.0,6.0,4.0,4995800.0,7695.0,1.0
39687755962.0,2.0,5.0,5045056.0,7914.0,1.0
43812619516.0,2.0,7.0,5178337.0,8500.0,0.0
46661653081.0,6.0,5.0,5678851.0,8255.0,0.0
47517903747.0,-3.0,2.0,6274342.0,7665.0,0.0
49420827837.0,-5.0,-4.0,6398940.0,7803.0,0.0
50329518774.0,2.0,-1.0,6258619.0,8172.0,0.0
52818460686.0,-3.0,4.0,6109252.0,8680.0,0.0
53788969156.0,-4.0,6.0,5950839.0,9226.0,0.0
50358759131.0,-17.0,3.0,5781907.0,8925.0,0.0
30697478254.0,-6.0,85.0,5662923.0,5600.0,0.0
21626561557.0,-7.0,155.0,5592631.0,4136.0,0.0
20392331949.0,-1.0,171.0,5489739.0,3824.0,0.0
17252832842.0,1.0,221.0,5353930.0,3350.0,1.0
2293074893.0,-6.0,-17.0,2009169.0,866.0,0.0
2872100467.0,7.0,-2.0,2022747.0,1105.0,0.0
3089102150.0,3.0,5.0,2037677.0,1266.0,0.0
2892666013.0,5.0,6.0,2054718.0,1206.0,0.0
2718881337.0,-10.0,5.0,2073939.0,1141.0,0.0
2719632973.0,-5.0,5.0,2095242.0,1165.0,0.0
2639103770.0,4.0,3.0,2118521.0,1114.0,0.0
2400601097.0,2.0,7.0,2143872.0,986.0,1.0
2620025915.0,-3.0,4.0,2170617.0,1063.0,0.0
3042775636.0,4.0,5.0,2198017.0,1163.0,1.0
2823939028.0,-7.0,5.0,2225702.0,1074.0,0.0
2449484453.0,-12.0,5.0,2254100.0,911.0,0.0
2742622195.0,4.0,6.0,2281454.0,1055.0,0.0
2696034814.0,-0.0,8.0,2305825.0,993.0,0.0
2393938569.0,-0.0,6.0,2330318.0,878.0,1.0
1623399900.0,66.0,7.0,3905066.0,453.0,1.0
1818599900.0,-1.0,7.0,4019956.0,497.0,1.0
2273155200.0,22.0,8.0,4181150.0,574.0,1.0
2529644000.0,46.0,7.0,4331740.0,644.0,1.0
2875704600.0,22.0,8.0,4427313.0,718.0,1.0
2892652000.0,5.0,10.0,4519398.0,714.0,1.0
2947075700.0,-4.0,8.0,4612329.0,700.0,1.0
3117419600.0,-12.0,9.0,4706097.0,722.0,1.0
3087813500.0,8.0,12.0,4796631.0,707.0,1.0
2985754800.0,5.0,24.0,4889391.0,700.0,1.0
2965834700.0,1.0,20.0,4985289.0,666.0,1.0
2887982500.0,0.0,17.0,5087584.0,624.0,1.0
3295000000.0,16.0,13.0,5193416.0,676.0,1.0
3751047000.0,4.0,9.0,5302681.0,755.0,1.0
4058000000.0,14.0,6.0,5418377.0,800.0,1.0
61383735902.0,-9.0,2.0,6360191.0,9561.0,1.0
75351617357.0,2.0,3.0,6491988.0,11611.0,2.0
48225057019.0,-65.0,16.0,6188132.0,7784.0,2.0
90611575226.0,162.0,6.0,5869870.0,15765.0,2.0
74936698509.0,-28.0,3.0,5985221.0,12590.0,1.0
57954482939.0,-41.0,2.0,6097764.0,9409.0,1.0
49953808617.0,-1.0,10.0,6192235.0,7868.0,1.0
50662881580.0,-6.0,26.0,6282196.0,7945.0,1.0
68439540256.0,70.0,26.0,6378261.0,10529.0,1.0
77676603171.0,20.0,13.0,6477793.0,11838.0,2.0
73911732485.0,-1.0,-2.0,6569088.0,10973.0,1.0
66526740896.0,-64.0,1.0,6653942.0,9872.0,1.0
47146242412.0,223.0,3.0,6735277.0,7095.0,1.0
56208403559.0,-12.0,5.0,6812341.0,8211.0,2.0
50562044019.0,13.0,2.0,6888388.0,7330.0,2.0
3869164135.0,10.0,3.0,35675.0,126261.0,2.0
4285908797.0,8.0,3.0,35926.0,141467.0,2.0
4532105463.0,6.0,3.0,36189.0,158604.0,2.0
3807892638.0,3.0,3.0,36505.0,149462.0,1.0
5110561612.0,1.0,3.0,36806.0,173659.0,1.0
5374223245.0,-1.0,3.0,37096.0,179468.0,1.0
5162508404.0,-4.0,3.0,37355.0,167809.0,1.0
5985930501.0,-6.0,3.0,37609.0,165846.0,1.0
6748709241.0,-8.0,4.0,37889.0,170876.0,1.0
6917596481.0,-11.0,4.0,38181.0,175287.0,1.0
6269829690.0,-13.0,4.0,38482.0,167259.0,1.0
6866331076.0,-16.0,4.0,38756.0,165287.0,1.0
7098789074.0,-18.0,4.0,39039.0,197505.0,1.0
17476828246.0,-20.0,4.0,39327.0,187267.0,1.0
27854867417.0,-23.0,4.0,39584.0,99544.0,1.0
38232906589.0,-25.0,4.0,3162916.0,11821.0,1.0
36887284560.0,4.0,1.0,3097282.0,11988.0,1.0
42261715401.0,10.0,4.0,3028115.0,14377.0,1.0
41584616578.0,2.0,3.0,2987773.0,14368.0,1.0
45495776757.0,5.0,1.0,2957689.0,15730.0,1.0
47960568992.0,6.0,0.0,2932367.0,16551.0,1.0
39940688842.0,1.0,-1.0,2904910.0,14264.0,1.0
41513241213.0,1.0,1.0,2868231.0,15008.0,1.0
46031954862.0,5.0,4.0,2828403.0,16885.0,1.0
52084496481.0,4.0,3.0,2801543.0,19186.0,1.0
52901803475.0,5.0,2.0,2794137.0,19616.0,1.0
55325495241.0,1.0,1.0,2794885.0,20382.0,1.0
64252038543.0,7.0,5.0,2800839.0,23850.0,1.0
68451885059.0,3.0,20.0,2831639.0,25079.0,1.0
75164374518.0,-2.0,9.0,2871897.0,27103.0,1.0
34736149608.0,-11.0,0.0,497783.0,109420.0,1.0
38203044612.0,3.0,2.0,506953.0,110886.0,1.0
42768242732.0,-5.0,3.0,518347.0,119025.0,1.0
45915520598.0,3.0,3.0,530946.0,112585.0,1.0
46779637636.0,6.0,2.0,543360.0,120000.0,1.0
49979926557.0,5.0,1.0,556319.0,123679.0,1.0
38657980989.0,10.0,0.0,569604.0,105462.0,1.0
41225831606.0,6.0,0.0,582014.0,106899.0,1.0
47031112675.0,-7.0,2.0,596336.0,110193.0,1.0
50751283868.0,1.0,2.0,607950.0,116787.0,1.0
47877349993.0,10.0,2.0,620001.0,112726.0,1.0
51783516552.0,-4.0,1.0,630419.0,116905.0,1.0
58630447829.0,-0.0,3.0,640064.0,133712.0,1.0
54993885554.0,-7.0,6.0,653103.0,125006.0,1.0
58922083659.0,0.0,4.0,668606.0,128259.0,1.0
19261804723.0,-35.0,1.0,543021.0,39755.0,2.0
24909534445.0,-18.0,3.0,557297.0,50676.0,3.0
31539491118.0,3.0,6.0,571003.0,64528.0,3.0
36351932899.0,11.0,6.0,582766.0,74112.0,3.0
42782587363.0,3.0,6.0,593374.0,86853.0,3.0
46126586913.0,33.0,6.0,604167.0,90874.0,3.0
40245135855.0,14.0,5.0,615239.0,73221.0,2.0
40643939811.0,-17.0,2.0,626688.0,71919.0,2.0
44837684421.0,-19.0,1.0,638609.0,78896.0,2.0
48800564682.0,-8.0,3.0,650991.0,84779.0,2.0
48730953711.0,5.0,3.0,663653.0,82999.0,3.0
30051625585.0,-9.0,1.0,676283.0,37475.0,1.0
30858523831.0,5.0,0.0,686607.0,45105.0,1.0
29221857445.0,-6.0,1.0,695168.0,35193.0,1.0
19345940122.0,-9.0,5.0,704149.0,66835.0,2.0
9470022799.0,-11.0,9.0,21117092.0,455.0,0.0
9803373259.0,2.0,9.0,21731053.0,459.0,1.0
11339961189.0,2.0,9.0,22348158.0,517.0,1.0
11207841558.0,7.0,6.0,22966240.0,504.0,1.0
12000180962.0,15.0,6.0,23588073.0,527.0,1.0
12173057216.0,6.0,6.0,24215976.0,517.0,1.0
10894778488.0,8.0,7.0,24850912.0,456.0,1.0
11379471782.0,5.0,6.0,25501941.0,465.0,1.0
12760046042.0,6.0,9.0,26169542.0,504.0,1.0
13299570422.0,4.0,9.0,26846541.0,513.0,1.0
13612309668.0,8.0,6.0,27533134.0,512.0,1.0
12717776143.0,-22.0,4.0,28225177.0,462.0,1.0
14294993371.0,19.0,6.0,28915653.0,503.0,1.0
14934929561.0,-1.0,8.0,29611714.0,517.0,1.0
15703031665.0,-33.0,10.0,30325732.0,529.0,1.0
8953580339.0,19.0,8.0,14298932.0,630.0,1.0
10021166894.0,8.0,7.0,14718422.0,688.0,1.0
11532861683.0,2.0,8.0,15146094.0,769.0,1.0
8638482885.0,-1.0,21.0,15581251.0,563.0,1.0
7872142936.0,3.0,27.0,16024775.0,501.0,1.0
8640515835.0,5.0,24.0,16477966.0,534.0,1.0
8999698475.0,4.0,22.0,16938942.0,544.0,1.0
7886787910.0,2.0,22.0,17405624.0,454.0,1.0
8790349567.0,2.0,12.0,17881167.0,500.0,1.0
9716703079.0,7.0,12.0,18367883.0,538.0,1.0
10810891332.0,8.0,9.0,18867337.0,587.0,1.0
11712107987.0,1.0,9.0,19377061.0,621.0,1.0
12209007996.0,2.0,9.0,19889742.0,633.0,1.0
12754416423.0,1.0,21.0,20405317.0,643.0,1.0
13726152259.0,2.0,29.0,20931751.0,673.0,1.0
198224544000.0,-7.0,1.0,28217204.0,7168.0,1.0
246905159656.0,5.0,2.0,28717731.0,8880.0,1.0
290892852066.0,2.0,3.0,29184133.0,10209.0,1.0
302839192295.0,5.0,2.0,29660212.0,10602.0,1.0
312493632790.0,4.0,2.0,30134807.0,10728.0,1.0
326875882256.0,6.0,3.0,30606459.0,11046.0,1.0
293133023633.0,5.0,2.0,31068833.0,9700.0,1.0
292917092605.0,4.0,2.0,31526418.0,9556.0,1.0
310119720280.0,5.0,4.0,31975806.0,9980.0,1.0
347616421528.0,3.0,1.0,32399271.0,11074.0,1.0
355643356741.0,3.0,1.0,32804020.0,11132.0,1.0
330671265156.0,-6.0,-1.0,33199993.0,10164.0,1.0
363658693624.0,6.0,2.0,33573874.0,11135.0,1.0
393527580888.0,6.0,3.0,33938221.0,11993.0,1.0
387578203241.0,1.0,2.0,34308525.0,11649.0,1.0
2089951648.0,-27.0,5.0,349037.0,6719.0,1.0
2276923141.0,7.0,6.0,361575.0,7158.0,1.0
2479686376.0,16.0,11.0,374440.0,7409.0,1.0
2614016252.0,3.0,11.0,387539.0,7447.0,1.0
2931310320.0,-7.0,4.0,400728.0,8223.0,1.0
3342254340.0,18.0,2.0,416738.0,8872.0,1.0
3797041805.0,21.0,1.0,435582.0,9480.0,1.0
4057032049.0,10.0,1.0,454252.0,9708.0,1.0
4440841845.0,13.0,3.0,472442.0,10195.0,1.0
4911943788.0,17.0,-0.0,489758.0,11035.0,1.0
5166269608.0,3.0,0.0,504508.0,11350.0,1.0
3406811512.0,-34.0,-1.0,514438.0,7217.0,1.0
4766561595.0,-5.0,1.0,521457.0,10076.0,1.0
5610491125.0,25.0,2.0,523787.0,11781.0,1.0
5777247192.0,7.0,2.0,521021.0,12667.0,1.0
9764553231.0,3.0,2.0,15032635.0,681.0,1.0
10269428513.0,-0.0,1.0,15529181.0,688.0,1.0
12532791364.0,4.0,3.0,16039734.0,810.0,1.0
11981790282.0,-9.0,5.0,16514687.0,753.0,1.0
12810032273.0,-0.0,-1.0,17004033.0,779.0,1.0
13980007389.0,8.0,1.0,17551814.0,818.0,1.0
12808995433.0,-0.0,1.0,18112907.0,724.0,1.0
13651410706.0,1.0,-2.0,18700106.0,750.0,1.0
14864816779.0,7.0,2.0,19311355.0,796.0,1.0
16560622892.0,6.0,0.0,19934298.0,856.0,1.0
16584807149.0,4.0,-2.0,20567424.0,840.0,1.0
16726618026.0,-0.0,0.0,21224040.0,823.0,1.0
18419319470.0,1.0,4.0,21904983.0,882.0,1.0
17997835632.0,4.0,10.0,22593590.0,831.0,1.0
19940457036.0,-1.0,2.0,23293698.0,897.0,1.0
8238328800.0,-0.0,2.0,412477.0,21083.0,1.0
8570871689.0,1.0,2.0,414508.0,21799.0,1.0
9412938983.0,1.0,3.0,416268.0,23155.0,1.0
9015838747.0,2.0,2.0,420028.0,22527.0,1.0
10027490997.0,3.0,1.0,425967.0,24770.0,1.0
11020707026.0,4.0,0.0,434558.0,26753.0,1.0
10478459358.0,5.0,1.0,445053.0,24922.0,1.0
10525743981.0,5.0,1.0,455356.0,25624.0,1.0
12136103804.0,6.0,1.0,467999.0,28813.0,1.0
13968288596.0,7.0,1.0,484630.0,31786.0,1.0
14544926847.0,8.0,2.0,504062.0,31751.0,1.0
13668430481.0,8.0,1.0,515332.0,29593.0,1.0
16286993220.0,9.0,1.0,518536.0,34952.0,1.0
16529039682.0,10.0,6.0,531113.0,34563.0,1.0
